,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010
,,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9
state,county,,,,,,,,,,,,,,,,,,
2.0,240.0,499.0,627.0,324.0,409.0,568.0,430.0,228.0,90.0,19.0,540.0,540.0,438.0,502.0,619.0,658.0,427.0,153.0,40.0
2.0,261.0,762.0,939.0,512.0,824.0,1117.0,780.0,290.0,152.0,52.0,627.0,687.0,643.0,573.0,815.0,1022.0,559.0,165.0,52.0
2.0,270.0,910.0,934.0,440.0,482.0,399.0,259.0,142.0,82.0,18.0,919.0,873.0,648.0,402.0,432.0,364.0,192.0,82.0,32.0
2.0,282.0,64.0,69.0,31.0,80.0,121.0,72.0,28.0,13.0,1.0,39.0,47.0,43.0,45.0,63.0,71.0,38.0,13.0,1.0
2.0,290.0,550.0,776.0,415.0,459.0,587.0,413.0,189.0,119.0,46.0,416.0,486.0,399.0,322.0,363.0,535.0,315.0,129.0,62.0
4.0,1.0,7088.0,7807.0,4076.0,4397.0,4190.0,3072.0,2134.0,1139.0,500.0,6010.0,6768.0,4542.0,3978.0,4465.0,4323.0,3160.0,1763.0,669.0
4.0,3.0,8273.0,9494.0,7774.0,7790.0,8129.0,6684.0,5754.0,3952.0,1507.0,8569.0,9165.0,9555.0,7887.0,8021.0,8723.0,7799.0,4992.0,2266.0
4.0,5.0,8942.0,10261.0,10861.0,7967.0,8650.0,5851.0,3202.0,1720.0,607.0,9084.0,10683.0,13034.0,8180.0,8038.0,8708.0,5565.0,2439.0,935.0
4.0,7.0,3420.0,3779.0,2184.0,2854.0,3443.0,3327.0,3090.0,2208.0,944.0,3213.0,3303.0,2580.0,2245.0,3142.0,4023.0,4238.0,2771.0,1118.0
4.0,9.0,2787.0,3125.0,2833.0,2785.0,2288.0,1543.0,1171.0,849.0,347.0,3080.0,3032.0,3299.0,2924.0,2599.0,2227.0,1460.0,919.0,437.0
4.0,11.0,750.0,806.0,448.0,610.0,755.0,530.0,298.0,182.0,83.0,659.0,766.0,549.0,493.0,595.0,632.0,396.0,217.0,91.0
4.0,12.0,1073.0,1278.0,896.0,976.0,1238.0,1253.0,1628.0,1359.0,422.0,1057.0,1045.0,870.0,800.0,1010.0,1300.0,2021.0,1882.0,565.0
4.0,13.0,245749.0,226084.0,247396.0,253075.0,211390.0,147553.0,96419.0,74838.0,33966.0,288608.0,283906.0,277480.0,266297.0,260120.0,217482.0,157733.0,89181.0,47658.0
4.0,15.0,10087.0,10085.0,6973.0,9012.0,10272.0,9873.0,10463.0,7811.0,2522.0,11219.0,11905.0,9550.0,9391.0,12049.0,14711.0,15951.0,11020.0,4282.0
4.0,17.0,9014.0,9993.0,5665.0,6296.0,6353.0,4599.0,3571.0,2191.0,745.0,8711.0,9276.0,6803.0,6001.0,6609.0,6716.0,5378.0,3047.0,1236.0
4.0,19.0,58826.0,61522.0,62006.0,58970.0,59605.0,44363.0,30815.0,25191.0,11258.0,63450.0,68099.0,72092.0,59434.0,60451.0,62571.0,49448.0,29460.0,16432.0
4.0,21.0,12779.0,13054.0,13692.0,14518.0,12979.0,9893.0,9470.0,7171.0,2274.0,30311.0,25335.0,27427.0,31744.0,25434.0,20994.0,19760.0,11834.0,4326.0
4.0,23.0,3568.0,3553.0,2005.0,2367.0,2465.0,1854.0,1319.0,877.0,355.0,3869.0,4279.0,2347.0,2351.0,2800.0,2858.0,2245.0,1262.0,548.0
4.0,25.0,9391.0,11102.0,8062.0,9039.0,11579.0,10771.0,10206.0,8546.0,3425.0,10834.0,12419.0,10263.0,9398.0,11767.0,15857.0,16746.0,10773.0,5401.0
4.0,27.0,13363.0,12729.0,11615.0,10674.0,9135.0,6632.0,7653.0,6803.0,2193.0,15134.0,16294.0,14779.0,11324.0,11298.0,9951.0,8653.0,7289.0,3283.0
5.0,1.0,1409.0,1511.0,1143.0,1276.0,1532.0,1253.0,848.0,630.0,279.0,1182.0,1316.0,1029.0,1175.0,1154.0,1436.0,1014.0,604.0,310.0
5.0,3.0,1762.0,1829.0,1403.0,1649.0,1656.0,1464.0,1012.0,602.0,310.0,1437.0,1572.0,1112.0,1228.0,1475.0,1494.0,1264.0,712.0,304.0
5.0,5.0,1927.0,2217.0,1503.0,2020.0,2311.0,2417.0,2763.0,2191.0,1075.0,2093.0,2192.0,1669.0,1812.0,2368.0,2801.0,3295.0,2558.0,1235.0
5.0,7.0,11742.0,11150.0,10046.0,11717.0,10287.0,7758.0,6181.0,4810.0,1995.0,18333.0,16026.0,14298.0,16223.0,15292.0,12065.0,8705.0,5371.0,2811.0
5.0,9.0,2245.0,2354.0,1954.0,2275.0,2278.0,2012.0,1615.0,1146.0,492.0,2354.0,2580.0,2011.0,2129.0,2454.0,2414.0,2131.0,1329.0,664.0
5.0,11.0,766.0,945.0,959.0,790.0,895.0,716.0,549.0,396.0,212.0,800.0,722.0,697.0,686.0,705.0,794.0,616.0,376.0,191.0
5.0,13.0,369.0,424.0,276.0,391.0,450.0,354.0,250.0,177.0,72.0,266.0,402.0,323.0,302.0,417.0,436.0,302.0,174.0,97.0
5.0,15.0,1631.0,1829.0,1439.0,1737.0,1827.0,1646.0,1238.0,804.0,360.0,1699.0,1755.0,1466.0,1463.0,1767.0,1997.0,1893.0,1037.0,454.0
5.0,17.0,1040.0,1164.0,884.0,940.0,955.0,716.0,564.0,396.0,187.0,779.0,742.0,762.0,678.0,724.0,887.0,633.0,371.0,217.0
5.0,19.0,1424.0,1911.0,2362.0,1266.0,1405.0,1143.0,830.0,663.0,322.0,1210.0,1798.0,2263.0,1115.0,1202.0,1367.0,1038.0,636.0,343.0
5.0,21.0,1181.0,1205.0,959.0,1115.0,1164.0,1049.0,887.0,642.0,309.0,962.0,1128.0,758.0,929.0,1089.0,1127.0,959.0,615.0,304.0
